CSDUID,DGUID
5931822,2021A00055931822
5931823,2021A00055931823
5931824,2021A00055931824
5931825,2021A00055931825
5931826,2021A00055931826
5931827,2021A00055931827
5931828,2021A00055931828
5931829,2021A00055931829
5931831,2021A00055931831
5931832,2021A00055931832
5931833,2021A00055931833
5931834,2021A00055931834
5931842,2021A00055931842
5931843,2021A00055931843
5931844,2021A00055931844
5933006,2021A00055933006
5933008,2021A00055933008
5933012,2021A00055933012
5933015,2021A00055933015
5933019,2021A00055933019
5933024,2021A00055933024
5933028,2021A00055933028
5933032,2021A00055933032
5933035,2021A00055933035
5933037,2021A00055933037
5933039,2021A00055933039
5933042,2021A00055933042
5933044,2021A00055933044
5933045,2021A00055933045
5933054,2021A00055933054
5933060,2021A00055933060
5933067,2021A00055933067
5933068,2021A00055933068
5933070,2021A00055933070
5933072,2021A00055933072
5933074,2021A00055933074
5933801,2021A00055933801
5933802,2021A00055933802
5933803,2021A00055933803
5933805,2021A00055933805
5933806,2021A00055933806
5933807,2021A00055933807
5933808,2021A00055933808
5933809,2021A00055933809
5933810,2021A00055933810
5933811,2021A00055933811
5933812,2021A00055933812
5933813,2021A00055933813
5933814,2021A00055933814
5933817,2021A00055933817
5933819,2021A00055933819
5933821,2021A00055933821
5933823,2021A00055933823
5933824,2021A00055933824
5933825,2021A00055933825
5933828,2021A00055933828
5933829,2021A00055933829
5933831,2021A00055933831
5933832,2021A00055933832
5933833,2021A00055933833
5933834,2021A00055933834
5933836,2021A00055933836
5933837,2021A00055933837
5933839,2021A00055933839
5933840,2021A00055933840
5933841,2021A00055933841
5933842,2021A00055933842
5933844,2021A00055933844
5933845,2021A00055933845
5933846,2021A00055933846
5933848,2021A00055933848
5933849,2021A00055933849
5933850,2021A00055933850
5933851,2021A00055933851
5933852,2021A00055933852
5933853,2021A00055933853
5933854,2021A00055933854
5933855,2021A00055933855
5933857,2021A00055933857
5933858,2021A00055933858
5933859,2021A00055933859
5933861,2021A00055933861
5933865,2021A00055933865
5933866,2021A00055933866
5933868,2021A00055933868
5933870,2021A00055933870
5933872,2021A00055933872
5933873,2021A00055933873
5933874,2021A00055933874
5933875,2021A00055933875
5933876,2021A00055933876
5933877,2021A00055933877
5933878,2021A00055933878
5933879,2021A00055933879
5933880,2021A00055933880
5933881,2021A00055933881
5933882,2021A00055933882
5933884,2021A00055933884
5933886,2021A00055933886
5933887,2021A00055933887
5933888,2021A00055933888
5933889,2021A00055933889
5933892,2021A00055933892
5933893,2021A00055933893
5933895,2021A00055933895
5933896,2021A00055933896
5933897,2021A00055933897
5933898,2021A00055933898
5933899,2021A00055933899
5935010,2021A00055935010
5935012,2021A00055935012
5935016,2021A00055935016
5935018,2021A00055935018
5935020,2021A00055935020
5935029,2021A00055935029
5935801,2021A00055935801
5935802,2021A00055935802
5935803,2021A00055935803
5937005,2021A00055937005
5937010,2021A00055937010
5937014,2021A00055937014
5937017,2021A00055937017
5937021,2021A00055937021
5937022,2021A00055937022
5937023,2021A00055937023
5937024,2021A00055937024
5937028,2021A00055937028
5937033,2021A00055937033
5937041,2021A00055937041
5937801,2021A00055937801
5937802,2021A00055937802
5937803,2021A00055937803
5937805,2021A00055937805
5939007,2021A00055939007
5939011,2021A00055939011
5939019,2021A00055939019
5939023,2021A00055939023
5939032,2021A00055939032
5939037,2021A00055939037
5939039,2021A00055939039
5939043,2021A00055939043
5939044,2021A00055939044
5939045,2021A00055939045
5939801,2021A00055939801
5939802,2021A00055939802
5939803,2021A00055939803
5939804,2021A00055939804
5939805,2021A00055939805
5939806,2021A00055939806
5939807,2021A00055939807
5939808,2021A00055939808
5939811,2021A00055939811
5941005,2021A00055941005
5941009,2021A00055941009
5941010,2021A00055941010
5941012,2021A00055941012
5941013,2021A00055941013
5941014,2021A00055941014
5941015,2021A00055941015
5941016,2021A00055941016
5941017,2021A00055941017
5941019,2021A00055941019
5941021,2021A00055941021
5941025,2021A00055941025
5941026,2021A00055941026
5941027,2021A00055941027
5941039,2021A00055941039
5941041,2021A00055941041
5941801,2021A00055941801
5941802,2021A00055941802
5941803,2021A00055941803
5941804,2021A00055941804
5941805,2021A00055941805
5941806,2021A00055941806
5941807,2021A00055941807
5941808,2021A00055941808
5941809,2021A00055941809
5941810,2021A00055941810
5941811,2021A00055941811
5941812,2021A00055941812
5941813,2021A00055941813
5941817,2021A00055941817
5941818,2021A00055941818
5941821,2021A00055941821
5941827,2021A00055941827
5941828,2021A00055941828
5941829,2021A00055941829
5941831,2021A00055941831
5941833,2021A00055941833
5941835,2021A00055941835
5941837,2021A00055941837
5941838,2021A00055941838
5941839,2021A00055941839
5941840,2021A00055941840
5941841,2021A00055941841
5941844,2021A00055941844
5941845,2021A00055941845
5941848,2021A00055941848
5941849,2021A00055941849
5941850,2021A00055941850
5941851,2021A00055941851
5941852,2021A00055941852
5941854,2021A00055941854
5941855,2021A00055941855
5941856,2021A00055941856
5941861,2021A00055941861
5941862,2021A00055941862
5941864,2021A00055941864
5941866,2021A00055941866
5941868,2021A00055941868
5941871,2021A00055941871
5941872,2021A00055941872
5941873,2021A00055941873
5941876,2021A00055941876
5941879,2021A00055941879
5941880,2021A00055941880
5941881,2021A00055941881
5941882,2021A00055941882
5941883,2021A00055941883
5941884,2021A00055941884
5941885,2021A00055941885
5941886,2021A00055941886
5943008,2021A00055943008
5943012,2021A00055943012
5943017,2021A00055943017
5943023,2021A00055943023
5943027,2021A00055943027
5943031,2021A00055943031
5943033,2021A00055943033
5943037,2021A00055943037
5943804,2021A00055943804
5943806,2021A00055943806
5943807,2021A00055943807
5943808,2021A00055943808
5943809,2021A00055943809
5943813,2021A00055943813
5943815,2021A00055943815
5943816,2021A00055943816
5943817,2021A00055943817
5943826,2021A00055943826
5943835,2021A00055943835
5943836,2021A00055943836
5943837,2021A00055943837
5945006,2021A00055945006
5945010,2021A00055945010
5945012,2021A00055945012
5945014,2021A00055945014
5945801,2021A00055945801
5945802,2021A00055945802
5945803,2021A00055945803
5947007,2021A00055947007
5947012,2021A00055947012
5947016,2021A00055947016
5947021,2021A00055947021
5947023,2021A00055947023
5947026,2021A00055947026
5947027,2021A00055947027
5947030,2021A00055947030
5947032,2021A00055947032
5947802,2021A00055947802
5947803,2021A00055947803
5947804,2021A00055947804
5947806,2021A00055947806
5947807,2021A00055947807
5947809,2021A00055947809
5947810,2021A00055947810
5947823,2021A00055947823
5949005,2021A00055949005
5949011,2021A00055949011
5949013,2021A00055949013
5949018,2021A00055949018
5949020,2021A00055949020
5949022,2021A00055949022
5949024,2021A00055949024
5949028,2021A00055949028
5949032,2021A00055949032
5949035,2021A00055949035
5949038,2021A00055949038
5949039,2021A00055949039
5949041,2021A00055949041
5949802,2021A00055949802
5949803,2021A00055949803
5949804,2021A00055949804
5949805,2021A00055949805
5949807,2021A00055949807
5949810,2021A00055949810
5949811,2021A00055949811
5949812,2021A00055949812
5949813,2021A00055949813
5949814,2021A00055949814
5949815,2021A00055949815
5949816,2021A00055949816
5949817,2021A00055949817
5949818,2021A00055949818
5949819,2021A00055949819
5949820,2021A00055949820
5949832,2021A00055949832
5949843,2021A00055949843
5949844,2021A00055949844
5949845,2021A00055949845
5949846,2021A00055949846
5949847,2021A00055949847
5951007,2021A00055951007
5951009,2021A00055951009
5951013,2021A00055951013
5951015,2021A00055951015
5951017,2021A00055951017
5951019,2021A00055951019
5951022,2021A00055951022
5951028,2021A00055951028
5951031,2021A00055951031
5951032,2021A00055951032
5951034,2021A00055951034
5951038,2021A00055951038
5951043,2021A00055951043
5951051,2021A00055951051
5951053,2021A00055951053
5951801,2021A00055951801
5951802,2021A00055951802
5951803,2021A00055951803
5951804,2021A00055951804
5951805,2021A00055951805
5951806,2021A00055951806
5951807,2021A00055951807
5951809,2021A00055951809
5951810,2021A00055951810
5951811,2021A00055951811
5951813,2021A00055951813
5951814,2021A00055951814
5951815,2021A00055951815
5951818,2021A00055951818
5951819,2021A00055951819
5951820,2021A00055951820
5951821,2021A00055951821
5951822,2021A00055951822
5951823,2021A00055951823
5951824,2021A00055951824
5951825,2021A00055951825
5951826,2021A00055951826
5951827,2021A00055951827
5951828,2021A00055951828
5951829,2021A00055951829
5951830,2021A00055951830
5951831,2021A00055951831
5951832,2021A00055951832
5951833,2021A00055951833
5951840,2021A00055951840
5951844,2021A00055951844
5951845,2021A00055951845
5951846,2021A00055951846
5951847,2021A00055951847
5951848,2021A00055951848
5951849,2021A00055951849
5953007,2021A00055953007
5953012,2021A00055953012
5953019,2021A00055953019
5953023,2021A00055953023
5953033,2021A00055953033
5953038,2021A00055953038
5953042,2021A00055953042
5953044,2021A00055953044
5953046,2021A00055953046
5953048,2021A00055953048
5953050,2021A00055953050
5953801,2021A00055953801
5953802,2021A00055953802
5955003,2021A00055955003
5955005,2021A00055955005
5955010,2021A00055955010
5955014,2021A00055955014
5955021,2021A00055955021
5955023,2021A00055955023
5955025,2021A00055955025
5955030,2021A00055955030
5955034,2021A00055955034
5955040,2021A00055955040
5955042,2021A00055955042
5955801,2021A00055955801
5955802,2021A00055955802
5955803,2021A00055955803
5955804,2021A00055955804
5955807,2021A00055955807
5955808,2021A00055955808
5955812,2021A00055955812
5955840,2021A00055955840
5955850,2021A00055955850
5957022,2021A00055957022
5957802,2021A00055957802
5957803,2021A00055957803
5957804,2021A00055957804
5957813,2021A00055957813
5957814,2021A00055957814
5957820,2021A00055957820
5959007,2021A00055959007
5959805,2021A00055959805
5959806,2021A00055959806
5959809,2021A00055959809
5959810,2021A00055959810
6001003,2021A00056001003
6001004,2021A00056001004
6001006,2021A00056001006
6001007,2021A00056001007
6001008,2021A00056001008
6001009,2021A00056001009
6001010,2021A00056001010
6001012,2021A00056001012
6001018,2021A00056001018
6001019,2021A00056001019
6001022,2021A00056001022
6001029,2021A00056001029
6001031,2021A00056001031
6001032,2021A00056001032
6001036,2021A00056001036
6001037,2021A00056001037
6001038,2021A00056001038
6001039,2021A00056001039
6001041,2021A00056001041
6001042,2021A00056001042
6001043,2021A00056001043
6001044,2021A00056001044
6001045,2021A00056001045
6001046,2021A00056001046
6001047,2021A00056001047
6001048,2021A00056001048
6001049,2021A00056001049
6001050,2021A00056001050
6001052,2021A00056001052
6001055,2021A00056001055
6001057,2021A00056001057
6001058,2021A00056001058
6001059,2021A00056001059
6001060,2021A00056001060
6001065,2021A00056001065
6101010,2021A00056101010
6101014,2021A00056101014
6101015,2021A00056101015
6101017,2021A00056101017
6101025,2021A00056101025
6101036,2021A00056101036
6101041,2021A00056101041
6101063,2021A00056101063
6101095,2021A00056101095
6102003,2021A00056102003
6102005,2021A00056102005
6102007,2021A00056102007
6102009,2021A00056102009
6102012,2021A00056102012
6102063,2021A00056102063
6103031,2021A00056103031
6103034,2021A00056103034
6103049,2021A00056103049
6103052,2021A00056103052
6103097,2021A00056103097
6104005,2021A00056104005
6104006,2021A00056104006
6104009,2021A00056104009
6104010,2021A00056104010
6104013,2021A00056104013
6104014,2021A00056104014
6104017,2021A00056104017
6104038,2021A00056104038
6104044,2021A00056104044
6104097,2021A00056104097
6105001,2021A00056105001
6105003,2021A00056105003
6105004,2021A00056105004
6105016,2021A00056105016
6105018,2021A00056105018
6105020,2021A00056105020
6105026,2021A00056105026
6105097,2021A00056105097
6106021,2021A00056106021
6106023,2021A00056106023
6106097,2021A00056106097
6204001,2021A00056204001
6204003,2021A00056204003
6204005,2021A00056204005
6204007,2021A00056204007
6204009,2021A00056204009
6204010,2021A00056204010
6204011,2021A00056204011
6204012,2021A00056204012
6204015,2021A00056204015
6204018,2021A00056204018
6204019,2021A00056204019
6204020,2021A00056204020
6204022,2021A00056204022
6204025,2021A00056204025
6204030,2021A00056204030
6205014,2021A00056205014
6205015,2021A00056205015
6205016,2021A00056205016
6205017,2021A00056205017
6205019,2021A00056205019
6205023,2021A00056205023
6205027,2021A00056205027
6205033,2021A00056205033
6208047,2021A00056208047
6208059,2021A00056208059
6208065,2021A00056208065
6208068,2021A00056208068
6208073,2021A00056208073
6208081,2021A00056208081
6208087,2021A00056208087
6208098,2021A00056208098
